Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime,Label_Phase4
737910.76,1.04,4.6380435,4.5468876,4.7133459,0.5488895,2020-04-29 18:14:24.000000803,0.0
737910.87,1.53,4.636829,4.5456731,4.7121314,0.54930575,2020-04-29 20:52:47.999999593,0.0
737911.19,1.08,4.6283184,4.5371625,4.7036208,0.55136648,2020-04-30 04:33:35.999995170,0.0
737911.37,2.0,4.6272483,4.5360924,4.7025507,0.55428515,2020-04-30 08:52:47.999999593,0.0
737911.73,1.32,4.6225843,4.5314284,4.6978867,0.55618041,2020-04-30 17:31:11.999998392,0.0
737911.77,1.32,4.6309994,4.5398435,4.7063018,0.55061236,2020-04-30 18:28:48.000001607,0.0
737911.88,2.05,4.6326662,4.5415103,4.7079686,0.55333812,2020-04-30 21:07:12.000000406,0.0
737912.01,1.41,4.6266258,4.5354699,4.7019282,0.55169616,2020-05-01 00:14:24.000000803,0.0
737912.07,1.63,4.6308528,4.5396969,4.7061552,0.55232974,2020-05-01 01:40:47.999995576,0.0
737912.09,1.6,4.6335452,4.5423893,4.7088476,0.55343782,2020-05-01 02:09:35.999997183,0.0
737912.17,1.13,4.6318227,4.5406668,4.7071251,0.5564566,2020-05-01 04:04:48.000003620,0.0
737912.5,1.41,4.6208225,4.5296666,4.6961249,0.55552355,2020-05-01 12:00:00.000000000,0.0
737912.56,1.41,4.6222513,4.5310954,4.6975537,0.55505886,2020-05-01 13:26:24.000004829,0.0
737913.1,1.0,4.6106493,4.5194934,4.6859517,0.55694696,2020-05-02 02:23:59.999997986,0.0
737915.43,1.16,4.5486691,4.4575131,4.6239715,0.55827419,2020-05-04 10:19:12.000004423,0.0
737915.57,1.32,4.5457934,4.4546375,4.6210958,0.55859387,2020-05-04 13:40:47.999995576,0.0
737915.58,1.63,4.5490814,4.4579254,4.6243838,0.56097732,2020-05-04 13:55:11.999996379,0.0
737915.77,1.11,4.5466644,4.4555085,4.6219668,0.56343756,2020-05-04 18:28:48.000001607,0.0
737915.88,1.94,4.5477602,4.4566043,4.6230626,0.56448575,2020-05-04 21:07:12.000000406,0.0
737916.27,1.6,4.5378667,4.4467108,4.6131691,0.56667545,2020-05-05 06:28:48.000001607,0.0
737916.58,2.05,4.5335642,4.4424083,4.6088666,0.56853911,2020-05-05 13:55:11.999996379,0.0
737916.66,1.63,4.5349785,4.4438226,4.6102809,0.57030907,2020-05-05 15:50:24.000002816,0.0
737916.66,1.63,4.5349785,4.4438226,4.6102809,0.57402648,2020-05-05 15:50:24.000002816,0.0
737916.66,1.32,4.53676,4.445604,4.6120624,0.57030907,2020-05-05 15:50:24.000002816,0.0
737916.66,1.32,4.53676,4.445604,4.6120624,0.57402648,2020-05-05 15:50:24.000002816,0.0
737916.67,1.13,4.5369615,4.4458056,4.6122639,0.57569848,2020-05-05 16:04:48.000003620,0.0
737916.72,1.16,4.5298055,4.4386496,4.6051079,0.57292591,2020-05-05 17:16:47.999997589,0.0
737916.84,1.41,4.5298929,4.438737,4.6051953,0.57071969,2020-05-05 20:09:35.999997183,0.0
737916.85,1.63,4.5364735,4.4453176,4.6117759,0.56932409,2020-05-05 20:23:59.999997986,0.0
737917.12,1.13,4.5320805,4.4409245,4.6073829,0.57007651,2020-05-06 02:52:47.999999593,0.0
737917.42,1.41,4.5586717,4.4675158,4.6339741,0.56394611,2020-05-06 10:04:48.000003620,0.0
737917.42,1.41,4.5586717,4.4675158,4.6339741,0.57002816,2020-05-06 10:04:48.000003620,0.0
737917.42,1.04,4.5588045,4.4676486,4.6341069,0.56394611,2020-05-06 10:04:48.000003620,0.0
737917.42,1.04,4.5588045,4.4676486,4.6341069,0.57002816,2020-05-06 10:04:48.000003620,0.0
737917.52,1.04,4.5667925,4.4756366,4.6420949,0.56804366,2020-05-06 12:28:48.000001607,0.0
737917.57,1.11,4.5658494,4.4746934,4.6411518,0.57224923,2020-05-06 13:40:47.999995576,0.0
737917.64,2.46,4.572045,4.480889,4.6473474,0.57285815,2020-05-06 15:21:36.000001209,0.0
737917.73,1.94,4.577485,4.4863291,4.6527874,0.57351705,2020-05-06 17:31:11.999998392,0.0
737917.82,1.16,4.5759718,4.4848158,4.6512742,0.57270991,2020-05-06 19:40:47.999995576,0.0
737917.85,2.0,4.5802703,4.4891144,4.6555727,0.57245995,2020-05-06 20:23:59.999997986,0.0
737917.93,1.32,4.5841884,4.4930324,4.6594908,0.57161855,2020-05-06 22:19:12.000004423,0.0
737918.02,1.63,4.5850967,4.4939408,4.6603991,0.57256508,2020-05-07 00:28:48.000001607,0.0
737918.07,1.84,4.60316,4.5120041,4.6784624,0.56957936,2020-05-07 01:40:47.999995576,0.0
737918.07,1.84,4.60316,4.5120041,4.6784624,0.57033684,2020-05-07 01:40:47.999995576,0.0
737918.07,1.53,4.603869,4.5127131,4.6791714,0.56957936,2020-05-07 01:40:47.999995576,0.0
737918.07,1.53,4.603869,4.5127131,4.6791714,0.57033684,2020-05-07 01:40:47.999995576,0.0
737918.09,1.0,4.6036049,4.512449,4.6789073,0.57344886,2020-05-07 02:09:35.999997183,0.0
737918.38,1.32,4.5950228,4.5038669,4.6703252,0.57462066,2020-05-07 09:07:12.000000406,0.0
737918.59,1.0,4.5827834,4.4916275,4.6580858,0.57648553,2020-05-07 14:09:35.999997183,0.0
737918.68,1.53,4.579994,4.4888381,4.6552964,0.57563227,2020-05-07 16:19:12.000004423,0.0
737919.03,1.32,4.5769378,4.4857819,4.6522402,0.57415633,2020-05-08 00:43:12.000002410,0.0
737919.06,1.08,4.5828105,4.4916545,4.6581129,0.57662865,2020-05-08 01:26:24.000004829,0.0
737919.28,1.16,4.5820396,4.4908837,4.657342,0.57676891,2020-05-08 06:43:12.000002410,0.0
737919.42,1.41,4.5781666,4.4870106,4.653469,0.57994584,2020-05-08 10:04:48.000003620,0.0
737919.43,1.63,4.5794832,4.4883273,4.6547856,0.583643,2020-05-08 10:19:12.000004423,0.0
737919.48,1.53,4.5815263,4.4903703,4.6568287,0.58198483,2020-05-08 11:31:11.999998392,0.0
737919.67,1.32,4.5728597,4.4817038,4.6481621,0.58104976,2020-05-08 16:04:48.000003620,0.0
737919.67,1.32,4.5728597,4.4817038,4.6481621,0.58181416,2020-05-08 16:04:48.000003620,0.0
737919.67,1.47,4.5736512,4.4824953,4.6489536,0.58104976,2020-05-08 16:04:48.000003620,0.0
737919.67,1.47,4.5736512,4.4824953,4.6489536,0.58181416,2020-05-08 16:04:48.000003620,0.0
737919.86,2.58,4.5808759,4.4897199,4.6561782,0.58316975,2020-05-08 20:38:23.999998790,0.0
737919.87,1.16,4.5844479,4.493292,4.6597503,0.58602018,2020-05-08 20:52:47.999999593,0.0
737919.9,1.6,4.5855755,4.4944195,4.6608779,0.58724774,2020-05-08 21:36:00.000002013,0.0
737919.98,1.47,4.5843686,4.4932127,4.659671,0.58659195,2020-05-08 23:31:11.999998392,0.0
737920.16,1.6,4.5825169,4.491361,4.6578193,0.58357669,2020-05-09 03:50:24.000002816,0.0
737920.4,1.0,4.5789857,4.4878298,4.6542881,0.58807705,2020-05-09 09:36:00.000002013,0.0
737921.69,1.53,4.5477395,4.4565835,4.6230419,0.59314356,2020-05-10 16:33:35.999995170,0.0
737922.35,1.08,4.5327243,4.4415684,4.6080267,0.59332567,2020-05-11 08:23:59.999997986,0.0
737922.35,1.08,4.5327243,4.4415684,4.6080267,0.59036074,2020-05-11 08:23:59.999997986,0.0
737922.35,1.41,4.5455494,4.4543935,4.6208518,0.59332567,2020-05-11 08:23:59.999997986,0.0
737922.35,1.41,4.5455494,4.4543935,4.6208518,0.59036074,2020-05-11 08:23:59.999997986,0.0
737922.67,1.63,4.5385523,4.4473964,4.6138547,0.59232988,2020-05-11 16:04:48.000003620,0.0
737922.83,1.6,4.5306712,4.4395153,4.6059736,0.58767502,2020-05-11 19:55:11.999996379,0.0
737922.84,1.84,4.5381719,4.4470159,4.6134743,0.58915914,2020-05-11 20:09:35.999997183,0.0
737922.86,1.04,4.5378026,4.4466467,4.613105,0.5897201,2020-05-11 20:38:23.999998790,0.0
737922.93,1.53,4.5392854,4.4481295,4.6145878,0.58946017,2020-05-11 22:19:12.000004423,0.0
737922.95,1.04,4.5381832,4.4470273,4.6134856,0.59289597,2020-05-11 22:47:59.999995973,0.0
737923.01,1.0,4.5354464,4.4442904,4.6107488,0.59694648,2020-05-12 00:14:24.000000803,0.0
737923.02,1.16,4.5389329,4.447777,4.6142353,0.60050095,2020-05-12 00:28:48.000001607,0.0
737923.09,1.53,4.5379291,4.4467731,4.6132315,0.59854229,2020-05-12 02:09:35.999997183,0.0
737923.13,1.32,4.5413184,4.4501625,4.6166208,0.59842311,2020-05-12 03:07:12.000000406,0.0
