Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime,Label_Phase4
737114.84,2.46,4.4540469,4.362891,4.5293493,0.67338595,2018-02-23 20:09:35.999997183,0
737115.0,1.41,4.4513836,4.3602276,4.526686,0.67191562,2018-02-24 00:00:00.000000000,0
737115.62,2.58,4.4572899,4.366134,4.5325923,0.67234879,2018-02-24 14:52:47.999999593,0
737115.82,0.88,4.4549931,4.3638372,4.5302955,0.67061106,2018-02-24 19:40:47.999995576,0
737115.84,0.63,4.4579051,4.3667491,4.5332075,0.66959268,2018-02-24 20:09:35.999997183,0
737117.43,0.79,4.4222591,4.3311032,4.4975615,0.67012219,2018-02-26 10:19:12.000004423,0
737117.53,1.41,4.4251821,4.3340262,4.5004845,0.66785267,2018-02-26 12:43:12.000002410,0
737117.94,1.6,4.4239048,4.3327489,4.4992072,0.6715254,2018-02-26 22:33:35.999995170,0
737118.23,0.95,4.4187561,4.3276001,4.4940585,0.6694887,2018-02-27 05:31:11.999998392,0
737118.25,1.47,4.4262141,4.3350582,4.5015165,0.66888402,2018-02-27 06:00:00.000000000,0
737118.47,1.32,4.4204312,4.3292753,4.4957336,0.66682607,2018-02-27 11:16:47.999997589,0
737118.63,2.66,4.4487484,4.3575925,4.5240508,0.66613453,2018-02-27 15:07:12.000000406,0
737118.94,1.63,4.4455126,4.3543567,4.520815,0.66617199,2018-02-27 22:33:35.999995170,0
737119.03,1.16,4.4486427,4.3574868,4.5239451,0.66500762,2018-02-28 00:43:12.000002410,0
737119.38,0.79,4.4144771,4.3233211,4.4897794,0.66285748,2018-02-28 09:07:12.000000406,0
737119.47,1.13,4.4143683,4.3232124,4.4896707,0.65656809,2018-02-28 11:16:47.999997589,0
737119.76,1.63,4.4235257,4.3323698,4.4988281,0.65332825,2018-02-28 18:14:24.000000803,0
737120.0,1.6,4.4194951,4.3283392,4.4947975,0.65188952,2018-03-01 00:00:00.000000000,0
