Time,Mag,Log10_SSD,CF1_V,CF2_V,DC,Datetime,Label_Phase4
737799.6,1.6,4.8177973,4.7266414,4.8930997,0.62994644,2020-01-09 14:23:59.999997986,0.0
737799.62,0.51,4.8104123,4.7192563,4.8857147,0.62720374,2020-01-09 14:52:47.999999593,0.0
737799.65,0.95,4.8114361,4.7202802,4.8867385,0.62699622,2020-01-09 15:36:00.000002013,0.0
737799.66,0.63,4.8081442,4.7169883,4.8834466,0.62731323,2020-01-09 15:50:24.000002816,0.0
737799.66,0.63,4.8081442,4.7169883,4.8834466,0.62755494,2020-01-09 15:50:24.000002816,0.0
737799.66,1.63,4.8127604,4.7216044,4.8880628,0.62731323,2020-01-09 15:50:24.000002816,0.0
737799.66,1.63,4.8127604,4.7216044,4.8880628,0.62755494,2020-01-09 15:50:24.000002816,0.0
737799.73,0.63,4.8063074,4.7151515,4.8816098,0.62624737,2020-01-09 17:31:11.999998392,0.0
737799.77,0.95,4.8061164,4.7149604,4.8814188,0.62747282,2020-01-09 18:28:48.000001607,0.0
737799.86,0.79,4.8005885,4.7094326,4.8758909,0.62866209,2020-01-09 20:38:23.999998790,0.0
737799.87,1.84,4.8011821,4.7100262,4.8764845,0.62654106,2020-01-09 20:52:47.999999593,0.0
737799.88,1.32,4.7963376,4.7051816,4.8716399,0.62157685,2020-01-09 21:07:12.000000406,0.0
737799.92,1.47,4.7971926,4.7060367,4.872495,0.6238379,2020-01-09 22:04:48.000003620,0.0
737799.95,0.88,4.7990789,4.707923,4.8743813,0.62168954,2020-01-09 22:47:59.999995973,0.0
737799.96,0.79,4.7997832,4.7086272,4.8750856,0.62059951,2020-01-09 23:02:23.999996777,0.0
737800.04,1.63,4.7990449,4.707889,4.8743473,0.61974442,2020-01-10 00:57:36.000003222,0.0
737800.12,1.41,4.813229,4.722073,4.8885314,0.61294481,2020-01-10 02:52:47.999999593,0.0
737800.14,0.55,4.8176895,4.7265336,4.8929919,0.61317132,2020-01-10 03:21:36.000001209,0.0
737800.16,0.88,4.8177104,4.7265545,4.8930128,0.60923221,2020-01-10 03:50:24.000002816,0.0
737800.16,0.88,4.8177104,4.7265545,4.8930128,0.6085915,2020-01-10 03:50:24.000002816,0.0
737800.16,1.08,4.8250163,4.7338604,4.9003187,0.60923221,2020-01-10 03:50:24.000002816,0.0
737800.16,1.08,4.8250163,4.7338604,4.9003187,0.6085915,2020-01-10 03:50:24.000002816,0.0
737800.17,1.53,4.8274968,4.7363409,4.9027992,0.60774526,2020-01-10 04:04:48.000003620,0.0
737800.25,0.88,4.8277238,4.7365679,4.9030262,0.60348305,2020-01-10 06:00:00.000000000,0.0
737800.25,0.88,4.8277238,4.7365679,4.9030262,0.59503736,2020-01-10 06:00:00.000000000,0.0
737800.25,1.32,4.8581649,4.767009,4.9334673,0.60348305,2020-01-10 06:00:00.000000000,0.0
737800.25,1.32,4.8581649,4.767009,4.9334673,0.59503736,2020-01-10 06:00:00.000000000,0.0
737800.27,0.51,4.937667,4.846511,5.0129694,0.58932765,2020-01-10 06:28:48.000001607,0.0
737800.33,0.95,4.9350657,4.8439097,5.0103681,0.58937332,2020-01-10 07:55:11.999996379,0.0
737800.34,1.16,4.9429029,4.851747,5.0182053,0.58340964,2020-01-10 08:09:35.999997183,0.0
737800.34,1.16,4.9429029,4.851747,5.0182053,0.57915261,2020-01-10 08:09:35.999997183,0.0
737800.34,0.63,4.9777327,4.8865767,5.0530351,0.58340964,2020-01-10 08:09:35.999997183,0.0
737800.34,0.63,4.9777327,4.8865767,5.0530351,0.57915261,2020-01-10 08:09:35.999997183,0.0
737800.39,0.63,5.0553792,4.9642233,5.1306816,0.56831889,2020-01-10 09:21:36.000001209,1.0
737800.46,1.11,5.0427615,4.9516055,5.1180639,0.56846084,2020-01-10 11:02:23.999996777,1.0
737800.48,1.63,5.0576576,4.9665017,5.13296,0.57368723,2020-01-10 11:31:11.999998392,1.0
737800.56,1.04,5.0557973,4.9646413,5.1310996,0.5787177,2020-01-10 13:26:24.000004829,1.0
737800.56,1.04,5.0557973,4.9646413,5.1310996,0.57921562,2020-01-10 13:26:24.000004829,1.0
737800.56,0.58,5.053223,4.9620671,5.1285254,0.5787177,2020-01-10 13:26:24.000004829,1.0
737800.56,0.58,5.053223,4.9620671,5.1285254,0.57921562,2020-01-10 13:26:24.000004829,1.0
737800.58,0.58,5.0600952,4.9689393,5.1353976,0.57887944,2020-01-10 13:55:11.999996379,1.0
737800.59,0.58,5.0645822,4.9734263,5.1398846,0.57984959,2020-01-10 14:09:35.999997183,1.0
737800.6,1.53,5.0753705,4.9842145,5.1506728,0.58312798,2020-01-10 14:23:59.999997986,1.0
737800.61,1.47,5.077002,4.9858461,5.1523044,0.58488121,2020-01-10 14:38:23.999998790,1.0
737800.62,0.79,5.0729554,4.9817995,5.1482578,0.58128904,2020-01-10 14:52:47.999999593,1.0
737800.65,2.09,5.0810356,4.9898796,5.156338,0.58201005,2020-01-10 15:36:00.000002013,1.0
737800.69,0.79,5.0904743,4.9993184,5.1657767,0.57947175,2020-01-10 16:33:35.999995170,1.0
